func_sexo;func_idade;func_racacor;func_escolaridade;func_uf;func_deficiencia;empresa_porte;empresa_setor;contrato_horastrabalho;contrato_salario;turnover_apos_1_ano
MASCULINO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1924,22;SIM
FEMININO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;AL;NAO;DE 5 A 9;Comércio;44;1509,19;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 10 A 19;Serviços;44;1058,0;NAO
MASCULINO;60;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;40;20938,93;SIM
FEMININO;21;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;20;499,0;NAO
MASCULINO;46;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 500 A 999;Serviços;44;1532,47;SIM
FEMININO;37;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;1;603,72;NAO
FEMININO;38;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1850,7;SIM
FEMININO;33;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1509,84;SIM
FEMININO;52;SEM INFO;SUPERIOR_COMPLETO;BA;NAO;ATE 4;Serviços;44;4608,39;SIM
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1386,77;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1148,7;NAO
MASCULINO;31;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 10 A 19;Indústria;44;1682,69;SIM
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1200,0;NAO
FEMININO;42;PRETA-PARDA;SUPERIOR_COMPLETO;RN;NAO;DE 5 A 9;Serviços;44;1009,47;NAO
FEMININO;35;PRETA-PARDA;SUPERIOR_INCOMPLETO;PB;NAO;1000 OU MAIS;Serviços;36;1467,87;SIM
FEMININO;37;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1197,18;NAO
FEMININO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 10 A 19;Comércio;44;1039,2;NAO
MASCULINO;47;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;44;1186,65;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Serviços;44;1797,99;SIM
FEMININO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;21;1828,35;SIM
MASCULINO;24;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 100 A 249;Comércio;44;1000,64;NAO
MASCULINO;20;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1029,0;NAO
MASCULINO;42;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;0;6827,31;SIM
MASCULINO;31;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 5 A 9;Comércio;44;1484,33;SIM
FEMININO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;ATE 4;Serviços;44;3885,91;SIM
MASCULINO;61;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;6883,16;SIM
MASCULINO;20;INDIGENA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;1000 OU MAIS;Indústria;44;1404,57;SIM
MASCULINO;27;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1705,8;SIM
MASCULINO;27;SEM INFO;SUPERIOR_COMPLETO;PE;NAO;ATE 4;Serviços;44;1239,53;NAO
MASCULINO;24;AMARELA-BRANCA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;2327,37;SIM
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;1336,79;NAO
MASCULINO;43;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1769,48;NAO
FEMININO;46;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PE;NAO;DE 5 A 9;Serviços;44;1286,04;NAO
MASCULINO;27;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Indústria;44;1181,86;NAO
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;9;5669,05;SIM
MASCULINO;36;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 10 A 19;Serviços;44;1285,29;NAO
MASCULINO;42;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2730,96;SIM
MASCULINO;19;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;997,98;NAO
FEMININO;24;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1056,41;NAO
MASCULINO;21;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Serviços;20;940,27;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Comércio;44;1043,74;NAO
MASCULINO;24;SEM INFO;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1095,78;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 50 A 99;Serviços;20;469,57;NAO
MASCULINO;33;PRETA-PARDA;SUPERIOR_COMPLETO;PB;NAO;DE 50 A 99;Serviços;44;1585,5;NAO
MASCULINO;25;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;ATE 4;Comércio;40;2084,27;SIM
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;997,98;NAO
MASCULINO;20;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;PB;NAO;DE 20 A 49;Indústria;44;1017,63;NAO
MASCULINO;27;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 100 A 249;Serviços;44;1047,12;NAO
MASCULINO;23;SEM INFO;SUPERIOR_INCOMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;930,07;NAO
MASCULINO;44;SEM INFO;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;2550,46;SIM
MASCULINO;28;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 250 A 499;Serviços;44;6164,94;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1794,21;SIM
FEMININO;40;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;DE 50 A 99;Construçao civil;44;1088,99;NAO
FEMININO;22;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1069,47;NAO
FEMININO;40;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1483,37;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1111,33;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Indústria;44;965,8;NAO
MASCULINO;30;PRETA-PARDA;SUPERIOR_INCOMPLETO;PE;NAO;DE 250 A 499;Serviços;40;9113,85;SIM
MASCULINO;24;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1894,03;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1999,95;NAO
MASCULINO;53;SEM INFO;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1017,99;NAO
FEMININO;30;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1067,34;NAO
MASCULINO;63;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;5584,25;SIM
MASCULINO;44;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1475,42;SIM
FEMININO;27;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;ATE 4;Serviços;44;3076,24;NAO
MASCULINO;26;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;44;998,0;NAO
FEMININO;21;AMARELA-BRANCA;MEDIO COMPLETO;BA;NAO;ATE 4;Comércio;44;1087,5;NAO
FEMININO;36;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Serviços;44;2405,54;SIM
MASCULINO;42;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;DE 20 A 49;Serviços;44;1802,45;SIM
MASCULINO;31;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;2409,7;SIM
MASCULINO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 100 A 249;Serviços;40;3690,24;SIM
FEMININO;57;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;8819,75;SIM
MASCULINO;43;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;2446,81;SIM
MASCULINO;27;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Indústria;44;1317,25;NAO
MASCULINO;55;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;3735,65;NAO
FEMININO;21;PRETA-PARDA;SUPERIOR_INCOMPLETO;BA;NAO;DE 100 A 249;Serviços;44;1857,82;SIM
MASCULINO;27;SEM INFO;SUPERIOR_INCOMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2655,67;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;AL;NAO;DE 20 A 49;Serviços;44;1613,18;SIM
MASCULINO;25;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1318,1;NAO
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1664,03;NAO
FEMININO;47;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Indústria;44;1035,06;NAO
MASCULINO;24;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;ATE 4;Serviços;44;951,08;NAO
MASCULINO;29;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;DE 500 A 999;Serviços;4;641,82;NAO
MASCULINO;23;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 50 A 99;Indústria;44;1002,99;NAO
MASCULINO;19;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 5 A 9;Serviços;44;1097,82;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_INCOMPLETO;MA;NAO;ATE 4;Serviços;1;326,4;NAO
MASCULINO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1164,62;NAO
MASCULINO;35;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 250 A 499;Comércio;44;1107,27;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;44;1024,85;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1068,29;NAO
MASCULINO;52;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 10 A 19;Construçao civil;1;413,7;NAO
FEMININO;31;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 500 A 999;Comércio;0;377,18;NAO
MASCULINO;41;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;CE;NAO;DE 50 A 99;Comércio;44;1081,6;NAO
MASCULINO;44;AMARELA-BRANCA;SUPERIOR_COMPLETO;PB;NAO;DE 100 A 249;Serviços;44;1287,76;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 100 A 249;Indústria;44;2662,06;SIM
FEMININO;36;AMARELA-BRANCA;SUPERIOR_COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1152,16;NAO
MASCULINO;21;AMARELA-BRANCA;SUPERIOR_INCOMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1090,3;NAO
MASCULINO;37;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;ATE 4;Serviços;44;4547,63;SIM
FEMININO;22;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Serviços;22;697,26;NAO
FEMININO;31;SEM INFO;SUPERIOR_INCOMPLETO;BA;NAO;DE 10 A 19;Serviços;36;952,74;NAO
FEMININO;43;PRETA-PARDA;SUPERIOR_INCOMPLETO;MA;NAO;DE 10 A 19;Serviços;44;1690,93;SIM
MASCULINO;29;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;ATE 4;Serviços;44;1100,0;NAO
MASCULINO;37;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Indústria;44;8454,56;SIM
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;35;2725,9;SIM
MASCULINO;29;SEM INFO;ANALFABETO-FUND_INCOMPLETO;MA;NAO;ATE 4;Agricultura;44;1300,0;NAO
FEMININO;51;SEM INFO;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 20 A 49;Agricultura;10;960,0;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;2713,46;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;SE;NAO;1000 OU MAIS;Serviços;36;3023,73;SIM
FEMININO;23;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;40;1810,7;SIM
FEMININO;37;SEM INFO;MEDIO COMPLETO;AL;NAO;ATE 4;Construçao civil;44;998,0;NAO
FEMININO;23;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Serviços;44;1052,0;NAO
FEMININO;25;PRETA-PARDA;SUPERIOR_INCOMPLETO;CE;NAO;DE 20 A 49;Indústria;44;1515,21;NAO
FEMININO;26;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;44;1676,18;SIM
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;ATE 4;Comércio;44;1200,0;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Agricultura;44;1006,94;NAO
MASCULINO;47;AMARELA-BRANCA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1533,67;NAO
FEMININO;21;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;1000 OU MAIS;Serviços;36;1323,79;SIM
FEMININO;27;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;1683,87;SIM
MASCULINO;34;AMARELA-BRANCA;SUPERIOR_COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;2087,21;SIM
FEMININO;52;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;2057,0;NAO
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1734,2;NAO
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 100 A 249;Comércio;44;1256,47;NAO
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 10 A 19;Indústria;44;1186,32;NAO
FEMININO;27;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;12;4514,94;SIM
MASCULINO;30;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;SIM;1000 OU MAIS;Indústria;44;1718,02;SIM
MASCULINO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1041,44;NAO
FEMININO;26;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Indústria;44;1725,35;SIM
MASCULINO;26;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;PI;NAO;DE 5 A 9;Comércio;44;1060,69;NAO
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 100 A 249;Comércio;44;1113,26;NAO
MASCULINO;28;PRETA-PARDA;SUPERIOR_INCOMPLETO;SE;NAO;DE 50 A 99;Serviços;44;1009,98;NAO
MASCULINO;25;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;CE;NAO;DE 20 A 49;Serviços;44;2227,98;SIM
FEMININO;35;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1161,5;NAO
MASCULINO;29;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Comércio;44;1492,65;NAO
MASCULINO;28;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;44;1454,1;SIM
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;1850,0;NAO
FEMININO;28;AMARELA-BRANCA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Serviços;44;1522,7;SIM
FEMININO;34;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;36;2757,47;SIM
MASCULINO;33;SEM INFO;MEDIO COMPLETO;RN;NAO;DE 20 A 49;Comércio;44;1079,16;NAO
MASCULINO;34;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;CE;NAO;DE 10 A 19;Serviços;44;1087,21;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 20 A 49;Comércio;7;1040,42;SIM
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;MA;NAO;DE 20 A 49;Comércio;44;1422,05;NAO
FEMININO;25;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;ATE 4;Comércio;44;981,9;NAO
MASCULINO;61;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;42;2467,2;SIM
FEMININO;49;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 250 A 499;Serviços;44;2151,34;NAO
FEMININO;29;SEM INFO;SUPERIOR_INCOMPLETO;CE;NAO;DE 100 A 249;Indústria;44;1407,98;SIM
MASCULINO;28;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Indústria;44;1062,72;NAO
FEMININO;31;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 10 A 19;Comércio;44;1368,55;NAO
MASCULINO;41;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;4754,09;SIM
MASCULINO;45;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;DE 10 A 19;Comércio;44;1144,16;NAO
MASCULINO;33;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;ATE 4;Agricultura;44;1008,99;NAO
MASCULINO;40;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Comércio;44;2724,28;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;PI;NAO;ATE 4;Comércio;44;1532,6;SIM
MASCULINO;32;SEM INFO;MEDIO COMPLETO;AL;NAO;DE 50 A 99;Serviços;44;1432,94;SIM
FEMININO;63;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1593,55;SIM
FEMININO;19;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;993,49;NAO
MASCULINO;32;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Comércio;44;1054,99;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Serviços;44;1290,5;NAO
MASCULINO;26;AMARELA-BRANCA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;40;9015,65;SIM
FEMININO;26;AMARELA-BRANCA;MEDIO COMPLETO;CE;NAO;DE 10 A 19;Comércio;44;1558,16;SIM
MASCULINO;23;SEM INFO;MEDIO COMPLETO;MA;NAO;DE 250 A 499;Comércio;0;529,86;NAO
FEMININO;45;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;ATE 4;Serviços;44;1527,61;SIM
MASCULINO;31;PRETA-PARDA;SUPERIOR_COMPLETO;MA;NAO;DE 5 A 9;Comércio;44;1690,71;SIM
MASCULINO;22;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1804,63;SIM
MASCULINO;20;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 50 A 99;Agricultura;44;926,66;NAO
FEMININO;41;PRETA-PARDA;MEDIO COMPLETO;PB;NAO;DE 250 A 499;Serviços;36;1612,67;SIM
MASCULINO;39;SEM INFO;MEDIO COMPLETO;MA;NAO;ATE 4;Comércio;44;1679,42;NAO
FEMININO;29;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;40;2858,67;SIM
MASCULINO;29;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1089,45;NAO
MASCULINO;40;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;1089,38;NAO
MASCULINO;61;AMARELA-BRANCA;FUND_COMPLETO-MEDIO_INCOMPLETO;RN;NAO;DE 50 A 99;Construçao civil;44;990,01;NAO
FEMININO;46;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1636,29;SIM
MASCULINO;24;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;40;2483,48;SIM
MASCULINO;59;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;DE 5 A 9;Comércio;44;1219,38;NAO
MASCULINO;25;AMARELA-BRANCA;MEDIO COMPLETO;AL;NAO;ATE 4;Comércio;44;1824,01;SIM
MASCULINO;41;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;1000 OU MAIS;Indústria;0;31802,21;SIM
MASCULINO;19;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Comércio;44;617,71;NAO
MASCULINO;20;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;PB;NAO;DE 20 A 49;Indústria;44;766,2;NAO
MASCULINO;23;AMARELA-BRANCA;MEDIO COMPLETO;RN;NAO;ATE 4;Serviços;22;421,76;NAO
FEMININO;37;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;ATE 4;Indústria;44;1005,42;NAO
MASCULINO;41;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Construçao civil;44;6521,24;SIM
FEMININO;37;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;1000 OU MAIS;Serviços;40;52686,84;NAO
MASCULINO;29;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Comércio;44;2576,13;SIM
FEMININO;23;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Comércio;44;1310,89;NAO
MASCULINO;46;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 5 A 9;Construçao civil;44;2016,93;NAO
MASCULINO;26;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 5 A 9;Serviços;3;325,11;NAO
MASCULINO;53;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;44;1567,06;SIM
FEMININO;32;AMARELA-BRANCA;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Comércio;44;2328,0;NAO
MASCULINO;22;PRETA-PARDA;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;1000 OU MAIS;Serviços;44;1799,18;SIM
MASCULINO;36;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;1000 OU MAIS;Serviços;36;1517,37;SIM
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;PE;NAO;DE 100 A 249;Comércio;44;1658,27;SIM
FEMININO;30;PRETA-PARDA;SUPERIOR_COMPLETO;CE;NAO;DE 20 A 49;Serviços;42;2639,6;NAO
MASCULINO;48;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;1000 OU MAIS;Serviços;30;1851,95;SIM
MASCULINO;55;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 50 A 99;Serviços;1;1071,42;NAO
FEMININO;36;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;BA;NAO;DE 500 A 999;Construçao civil;43;1035,95;NAO
MASCULINO;21;SEM INFO;MEDIO COMPLETO;SE;NAO;DE 20 A 49;Serviços;44;1144,26;NAO
MASCULINO;19;PRETA-PARDA;ANALFABETO-FUND_INCOMPLETO;RN;NAO;DE 500 A 999;Agricultura;44;1120,93;NAO
MASCULINO;19;SEM INFO;FUND_COMPLETO-MEDIO_INCOMPLETO;BA;NAO;DE 50 A 99;Construçao civil;44;1024,15;NAO
FEMININO;31;AMARELA-BRANCA;SUPERIOR_COMPLETO;CE;NAO;DE 50 A 99;Serviços;40;2881,8;NAO
MASCULINO;26;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Comércio;44;1100,0;NAO
FEMININO;24;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;DE 20 A 49;Serviços;44;1334,64;NAO
MASCULINO;38;SEM INFO;SUPERIOR_COMPLETO;RN;NAO;DE 50 A 99;Serviços;22;1732,56;NAO
MASCULINO;54;PRETA-PARDA;SUPERIOR_COMPLETO;BA;NAO;DE 5 A 9;Comércio;40;10175,26;SIM
FEMININO;31;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Comércio;44;1089,37;NAO
MASCULINO;22;SEM INFO;MEDIO COMPLETO;BA;NAO;ATE 4;Construçao civil;44;1079,25;NAO
MASCULINO;30;PRETA-PARDA;MEDIO COMPLETO;AL;NAO;DE 100 A 249;Comércio;44;1608,67;NAO
FEMININO;56;AMARELA-BRANCA;MEDIO COMPLETO;PB;NAO;ATE 4;Construçao civil;44;6452,01;SIM
FEMININO;33;PRETA-PARDA;MEDIO COMPLETO;CE;NAO;ATE 4;Serviços;44;1022,95;NAO
MASCULINO;37;SEM INFO;MEDIO COMPLETO;PE;NAO;DE 50 A 99;Serviços;44;2063,45;NAO
FEMININO;40;PRETA-PARDA;MEDIO COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;2381,12;SIM
FEMININO;20;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;DE 250 A 499;Comércio;18;409,89;NAO
MASCULINO;40;SEM INFO;MEDIO COMPLETO;BA;NAO;DE 10 A 19;Construçao civil;44;1024,13;NAO
FEMININO;31;PRETA-PARDA;SUPERIOR_COMPLETO;PE;NAO;DE 100 A 249;Serviços;12;4211,79;NAO
MASCULINO;23;PRETA-PARDA;MEDIO COMPLETO;RN;NAO;1000 OU MAIS;Serviços;36;1044,35;NAO
MASCULINO;39;AMARELA-BRANCA;SUPERIOR_COMPLETO;BA;NAO;DE 20 A 49;Serviços;44;1372,67;NAO
